"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","player","minute"
"2569","Golden State Warriors","12/28/16","2016",3,7,14,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Toronto Raptors",4,8,"Draymond Green",31
"2570","Golden State Warriors","2/11/17","2016",2,10,37,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-19,-6,"Draymond Green",22
"2571","Golden State Warriors","11/9/16","2016",1,2,15,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",1,11,"Draymond Green",2
"2572","Golden State Warriors","2/10/17","2016",2,3,16,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Memphis Grizzlies",-9,2,"Draymond Green",15
"2573","Golden State Warriors","10/25/16","2016",2,6,14,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"San Antonio Spurs",4,16,"Draymond Green",18
"2574","Golden State Warriors","11/25/16","2016",1,4,14,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-21,-2,"Draymond Green",4
"2575","Golden State Warriors","12/28/16","2016",2,4,16,"shot_yes","Cutting Layup Shot","2PT Field Goal",0,"Toronto Raptors",-6,7,"Draymond Green",16
"2576","Golden State Warriors","12/7/16","2016",3,11,38,"shot_yes","Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Clippers",12,16,"Draymond Green",35
"2577","Golden State Warriors","11/25/16","2016",2,6,17,"shot_no","Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",1,21,"Draymond Green",18
"2578","Golden State Warriors","1/18/17","2016",1,7,54,"shot_no","Cutting Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-16,21,"Draymond Green",7
"2579","Golden State Warriors","12/5/16","2016",3,3,40,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",-2,13,"Draymond Green",27
"2580","Golden State Warriors","11/7/16","2016",1,4,1,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",1,16,"Draymond Green",4
"2581","Golden State Warriors","12/1/16","2016",1,5,41,"shot_yes","Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",-7,13,"Draymond Green",5
"2582","Golden State Warriors","2/1/17","2016",4,10,36,"shot_no","Driving Bank Hook Shot","2PT Field Goal",7,"Charlotte Hornets",64,38,"Draymond Green",46
"2583","Golden State Warriors","11/13/16","2016",1,3,52,"shot_no","Driving Bank shot","2PT Field Goal",6,"Phoenix Suns",53,43,"Draymond Green",3
"2584","Golden State Warriors","12/20/16","2016",1,6,47,"shot_no","Driving Bank shot","2PT Field Goal",10,"Utah Jazz",92,46,"Draymond Green",6
"2585","Golden State Warriors","3/31/17","2016",2,3,5,"shot_yes","Driving Bank shot","2PT Field Goal",4,"Houston Rockets",-9,46,"Draymond Green",15
"2586","Golden State Warriors","12/30/16","2016",1,5,57,"shot_yes","Driving Bank shot","2PT Field Goal",3,"Dallas Mavericks",-9,31,"Draymond Green",5
"2587","Golden State Warriors","11/7/16","2016",4,5,17,"shot_yes","Driving Bank shot","2PT Field Goal",7,"New Orleans Pelicans",12,77,"Draymond Green",41
"2588","Golden State Warriors","4/4/17","2016",2,4,56,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,"Draymond Green",16
"2589","Golden State Warriors","2/28/17","2016",2,4,16,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,"Draymond Green",16
"2590","Golden State Warriors","1/2/17","2016",2,3,42,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Denver Nuggets",0,1,"Draymond Green",15
"2591","Golden State Warriors","12/1/16","2016",4,4,7,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green",40
"2592","Golden State Warriors","2/11/17","2016",4,10,15,"shot_no","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green",46
"2593","Golden State Warriors","2/10/17","2016",4,10,11,"shot_no","Driving Dunk Shot","2PT Field Goal",0,"Memphis Grizzlies",4,2,"Draymond Green",46
"2594","Golden State Warriors","3/18/17","2016",2,4,43,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,"Draymond Green",16
"2595","Golden State Warriors","2/8/17","2016",2,0,8,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,"Draymond Green",12
"2596","Golden State Warriors","3/16/17","2016",2,8,57,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,"Draymond Green",20
"2597","Golden State Warriors","3/31/17","2016",1,7,7,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green",7
"2598","Golden State Warriors","2/27/17","2016",3,11,44,"shot_no","Driving Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,"Draymond Green",35
"2599","Golden State Warriors","2/23/17","2016",4,11,43,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green",47
"2600","Golden State Warriors","11/28/16","2016",1,5,32,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,"Draymond Green",5
"2601","Golden State Warriors","12/25/16","2016",3,2,59,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green",26
"2602","Golden State Warriors","1/18/17","2016",4,3,20,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green",39
"2603","Golden State Warriors","1/16/17","2016",4,6,59,"shot_no","Driving Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green",42
"2604","Golden State Warriors","12/30/16","2016",3,5,17,"shot_yes","Driving Dunk Shot","2PT Field Goal",0,"Dallas Mavericks",0,1,"Draymond Green",29
"2605","Golden State Warriors","3/29/17","2016",1,11,21,"shot_no","Driving Finger Roll Layup Shot","2PT Field Goal",0,"San Antonio Spurs",6,-1,"Draymond Green",11
"2606","Golden State Warriors","4/4/17","2016",2,0,48,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",2,"Minnesota Timberwolves",-7,21,"Draymond Green",12
"2607","Golden State Warriors","2/28/17","2016",3,10,29,"shot_yes","Driving Finger Roll Layup Shot","2PT Field Goal",0,"Washington Wizards",6,2,"Draymond Green",34
"2608","Golden State Warriors","11/7/16","2016",1,11,45,"shot_no","Driving Floating Jump Shot","2PT Field Goal",3,"New Orleans Pelicans",22,31,"Draymond Green",11
"2609","Golden State Warriors","11/16/16","2016",1,10,11,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",4,"Toronto Raptors",32,38,"Draymond Green",10
"2610","Golden State Warriors","10/30/16","2016",2,2,2,"shot_no","Driving Floating Jump Shot","2PT Field Goal",5,"Phoenix Suns",42,36,"Draymond Green",14
"2611","Golden State Warriors","3/28/17","2016",4,4,11,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",9,"Houston Rockets",19,90,"Draymond Green",40
"2612","Golden State Warriors","3/2/17","2016",3,6,57,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",11,"Chicago Bulls",19,111,"Draymond Green",30
"2613","Golden State Warriors","2/11/17","2016",3,0,25,"shot_no","Driving Floating Jump Shot","2PT Field Goal",7,"Oklahoma City Thunder",-9,70,"Draymond Green",24
"2614","Golden State Warriors","11/18/16","2016",3,4,18,"shot_no","Driving Floating Jump Shot","2PT Field Goal",12,"Boston Celtics",-119,21,"Draymond Green",28
"2615","Golden State Warriors","12/15/16","2016",3,7,58,"shot_no","Driving Floating Jump Shot","2PT Field Goal",5,"New York Knicks",-11,56,"Draymond Green",31
"2616","Golden State Warriors","4/4/17","2016",1,6,12,"shot_no","Driving Floating Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",-9,67,"Draymond Green",6
"2617","Golden State Warriors","11/16/16","2016",4,2,50,"shot_no","Driving Floating Jump Shot","2PT Field Goal",5,"Toronto Raptors",-14,56,"Draymond Green",38
"2618","Golden State Warriors","11/13/16","2016",1,4,17,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",8,"Phoenix Suns",4,82,"Draymond Green",4
"2619","Golden State Warriors","10/30/16","2016",4,8,17,"shot_no","Driving Floating Jump Shot","2PT Field Goal",5,"Phoenix Suns",10,51,"Draymond Green",44
"2620","Golden State Warriors","12/25/16","2016",4,3,49,"shot_yes","Driving Floating Jump Shot","2PT Field Goal",7,"Cleveland Cavaliers",-58,41,"Draymond Green",39
"2621","Golden State Warriors","11/16/16","2016",3,3,56,"shot_no","Driving Hook Shot","2PT Field Goal",5,"Toronto Raptors",-29,51,"Draymond Green",27
"2622","Golden State Warriors","11/10/16","2016",3,0,44,"shot_no","Driving Hook Shot","2PT Field Goal",2,"Denver Nuggets",1,26,"Draymond Green",24
"2623","Golden State Warriors","3/16/17","2016",2,0,26,"shot_yes","Driving Hook Shot","2PT Field Goal",8,"Orlando Magic",4,80,"Draymond Green",12
"2624","Golden State Warriors","3/24/17","2016",3,11,34,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Sacramento Kings",-19,23,"Draymond Green",35
"2625","Golden State Warriors","12/1/16","2016",1,6,5,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",6,21,"Draymond Green",6
"2626","Golden State Warriors","1/16/17","2016",2,11,34,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",2,13,"Draymond Green",23
"2627","Golden State Warriors","3/18/17","2016",4,5,47,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",-12,21,"Draymond Green",41
"2628","Golden State Warriors","3/2/17","2016",3,1,25,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Chicago Bulls",2,7,"Draymond Green",25
"2629","Golden State Warriors","2/11/17","2016",2,2,29,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",28,3,"Draymond Green",14
"2630","Golden State Warriors","11/21/16","2016",3,9,15,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Indiana Pacers",12,16,"Draymond Green",33
"2631","Golden State Warriors","3/2/17","2016",1,0,56,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",22,16,"Draymond Green",0
"2632","Golden State Warriors","2/11/17","2016",4,4,44,"shot_no","Driving Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",1,-6,"Draymond Green",40
"2633","Golden State Warriors","2/13/17","2016",2,8,53,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Denver Nuggets",22,16,"Draymond Green",20
"2634","Golden State Warriors","3/6/17","2016",1,9,57,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Atlanta Hawks",19,7,"Draymond Green",9
"2635","Golden State Warriors","10/25/16","2016",1,2,58,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"San Antonio Spurs",-16,11,"Draymond Green",2
"2636","Golden State Warriors","1/8/17","2016",4,10,40,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Sacramento Kings",10,11,"Draymond Green",46
"2637","Golden State Warriors","3/28/17","2016",3,10,52,"shot_yes","Driving Layup Shot","2PT Field Goal",2,"Houston Rockets",20,7,"Draymond Green",34
"2638","Golden State Warriors","1/6/17","2016",4,6,47,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-17,21,"Draymond Green",42
"2639","Golden State Warriors","1/29/17","2016",4,2,50,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",25,13,"Draymond Green",38
"2640","Golden State Warriors","11/28/16","2016",4,6,55,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Atlanta Hawks",6,13,"Draymond Green",42
"2641","Golden State Warriors","2/1/17","2016",2,1,47,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Charlotte Hornets",1,11,"Draymond Green",13
"2642","Golden State Warriors","12/8/16","2016",1,9,37,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Utah Jazz",27,7,"Draymond Green",9
"2643","Golden State Warriors","11/18/16","2016",4,1,29,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Boston Celtics",-14,11,"Draymond Green",37
"2644","Golden State Warriors","12/1/16","2016",2,2,17,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"Houston Rockets",10,7,"Draymond Green",14
"2645","Golden State Warriors","11/16/16","2016",2,0,31,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Toronto Raptors",-20,18,"Draymond Green",12
"2646","Golden State Warriors","3/14/17","2016",4,3,7,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",14,13,"Draymond Green",39
"2647","Golden State Warriors","11/4/16","2016",4,6,35,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",0,21,"Draymond Green",42
"2648","Golden State Warriors","12/8/16","2016",3,4,27,"shot_no","Driving Layup Shot","2PT Field Goal",3,"Utah Jazz",32,8,"Draymond Green",28
"2649","Golden State Warriors","3/5/17","2016",2,1,34,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"New York Knicks",10,-1,"Draymond Green",13
"2650","Golden State Warriors","10/30/16","2016",3,10,51,"shot_no","Driving Layup Shot","2PT Field Goal",1,"Phoenix Suns",4,16,"Draymond Green",34
"2651","Golden State Warriors","3/14/17","2016",2,4,45,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",2,8,"Draymond Green",16
"2652","Golden State Warriors","1/20/17","2016",3,11,51,"shot_yes","Driving Layup Shot","2PT Field Goal",3,"Houston Rockets",-38,11,"Draymond Green",35
"2653","Golden State Warriors","3/16/17","2016",3,7,26,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Orlando Magic",1,3,"Draymond Green",31
"2654","Golden State Warriors","3/5/17","2016",4,10,8,"shot_yes","Driving Layup Shot","2PT Field Goal",1,"New York Knicks",-19,3,"Draymond Green",46
"2655","Golden State Warriors","12/30/16","2016",2,4,8,"shot_yes","Driving Layup Shot","2PT Field Goal",0,"Dallas Mavericks",4,3,"Draymond Green",16
"2656","Golden State Warriors","3/2/17","2016",1,8,54,"shot_no","Driving Layup Shot","2PT Field Goal",2,"Chicago Bulls",-27,11,"Draymond Green",8
"2657","Golden State Warriors","12/23/16","2016",4,1,31,"shot_yes","Dunk Shot","2PT Field Goal",0,"Detroit Pistons",0,1,"Draymond Green",37
"2658","Golden State Warriors","12/7/16","2016",3,7,7,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green",31
"2659","Golden State Warriors","2/4/17","2016",4,11,23,"shot_yes","Dunk Shot","2PT Field Goal",0,"Sacramento Kings",0,1,"Draymond Green",47
"2660","Golden State Warriors","3/28/17","2016",2,2,7,"shot_yes","Dunk Shot","2PT Field Goal",0,"Houston Rockets",0,1,"Draymond Green",14
"2661","Golden State Warriors","1/28/17","2016",2,2,1,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Clippers",0,1,"Draymond Green",14
"2662","Golden State Warriors","12/25/16","2016",4,6,31,"shot_yes","Dunk Shot","2PT Field Goal",0,"Cleveland Cavaliers",0,1,"Draymond Green",42
"2663","Golden State Warriors","1/18/17","2016",3,9,57,"shot_yes","Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,"Draymond Green",33
"2664","Golden State Warriors","11/25/16","2016",3,7,16,"shot_yes","Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,"Draymond Green",31
"2665","Golden State Warriors","11/9/16","2016",2,2,53,"shot_no","Fadeaway Bank shot","2PT Field Goal",14,"Dallas Mavericks",128,72,"Draymond Green",14
"2666","Golden State Warriors","1/20/17","2016",4,11,26,"shot_no","Fadeaway Jump Shot","2PT Field Goal",10,"Houston Rockets",105,3,"Draymond Green",47
"2667","Golden State Warriors","2/25/17","2016",3,11,44,"shot_no","Fadeaway Jump Shot","2PT Field Goal",17,"Brooklyn Nets",128,121,"Draymond Green",35
"2668","Golden State Warriors","2/23/17","2016",1,11,9,"shot_no","Fadeaway Jump Shot","2PT Field Goal",8,"Los Angeles Clippers",-73,46,"Draymond Green",11
"2669","Golden State Warriors","11/4/16","2016",2,5,22,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",-15,1,"Draymond Green",17
"2670","Golden State Warriors","12/25/16","2016",3,6,29,"shot_yes","Finger Roll Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-4,-5,"Draymond Green",30
"2671","Golden State Warriors","12/20/16","2016",2,4,40,"shot_yes","Floating Jump shot","2PT Field Goal",12,"Utah Jazz",2,120,"Draymond Green",16
"2672","Golden State Warriors","11/9/16","2016",1,11,39,"shot_no","Floating Jump shot","2PT Field Goal",9,"Dallas Mavericks",-1,97,"Draymond Green",11
"2673","Golden State Warriors","1/28/17","2016",2,10,35,"shot_no","Floating Jump shot","2PT Field Goal",10,"Los Angeles Clippers",6,105,"Draymond Green",22
"2674","Golden State Warriors","3/6/17","2016",3,4,54,"shot_no","Floating Jump shot","2PT Field Goal",3,"Atlanta Hawks",33,13,"Draymond Green",28
"2675","Golden State Warriors","3/26/17","2016",3,0,33,"shot_no","Floating Jump shot","2PT Field Goal",10,"Memphis Grizzlies",-91,51,"Draymond Green",24
"2676","Golden State Warriors","3/24/17","2016",2,1,56,"shot_yes","Floating Jump shot","2PT Field Goal",6,"Sacramento Kings",2,65,"Draymond Green",13
"2677","Golden State Warriors","1/6/17","2016",2,5,52,"shot_yes","Floating Jump shot","2PT Field Goal",12,"Memphis Grizzlies",91,90,"Draymond Green",17
"2678","Golden State Warriors","10/25/16","2016",2,7,22,"shot_no","Floating Jump shot","2PT Field Goal",6,"San Antonio Spurs",-1,61,"Draymond Green",19
"2679","Golden State Warriors","11/28/16","2016",3,6,33,"shot_no","Floating Jump shot","2PT Field Goal",4,"Atlanta Hawks",-1,47,"Draymond Green",30
"2680","Golden State Warriors","11/7/16","2016",4,3,51,"shot_no","Floating Jump shot","2PT Field Goal",9,"New Orleans Pelicans",89,39,"Draymond Green",39
"2681","Golden State Warriors","11/16/16","2016",4,4,1,"shot_no","Floating Jump shot","2PT Field Goal",6,"Toronto Raptors",9,61,"Draymond Green",40
"2682","Golden State Warriors","12/1/16","2016",4,7,5,"shot_no","Floating Jump shot","2PT Field Goal",10,"Houston Rockets",-63,90,"Draymond Green",43
"2683","Golden State Warriors","3/31/17","2016",1,6,16,"shot_no","Floating Jump shot","2PT Field Goal",12,"Houston Rockets",46,111,"Draymond Green",6
"2684","Golden State Warriors","3/20/17","2016",1,11,9,"shot_no","Floating Jump shot","2PT Field Goal",15,"Oklahoma City Thunder",-155,-11,"Draymond Green",11
"2685","Golden State Warriors","11/13/16","2016",1,6,37,"shot_no","Floating Jump shot","2PT Field Goal",14,"Phoenix Suns",2,144,"Draymond Green",6
"2686","Golden State Warriors","11/18/16","2016",1,1,31,"shot_no","Floating Jump shot","2PT Field Goal",8,"Boston Celtics",-6,82,"Draymond Green",1
"2687","Golden State Warriors","11/4/16","2016",2,5,54,"shot_yes","Hook Shot","2PT Field Goal",6,"Los Angeles Lakers",-59,32,"Draymond Green",17
"2688","Golden State Warriors","3/31/17","2016",3,11,7,"shot_no","Jump Bank Shot","2PT Field Goal",3,"Houston Rockets",4,36,"Draymond Green",35
"2689","Golden State Warriors","12/3/16","2016",1,9,30,"shot_yes","Jump Bank Shot","2PT Field Goal",10,"Phoenix Suns",-101,41,"Draymond Green",9
"2690","Golden State Warriors","11/16/16","2016",4,6,23,"shot_no","Jump Bank Shot","3PT Field Goal",26,"Toronto Raptors",-2,262,"Draymond Green",42
"2691","Golden State Warriors","3/29/17","2016",3,0,41,"shot_yes","Jump Bank Shot","2PT Field Goal",4,"San Antonio Spurs",-45,3,"Draymond Green",24
"2692","Golden State Warriors","2/27/17","2016",4,6,26,"shot_yes","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",-241,-6,"Draymond Green",42
"2693","Golden State Warriors","3/31/17","2016",4,1,37,"shot_no","Jump Shot","2PT Field Goal",10,"Houston Rockets",94,36,"Draymond Green",37
"2694","Golden State Warriors","3/31/17","2016",1,3,5,"shot_no","Jump Shot","2PT Field Goal",17,"Houston Rockets",107,134,"Draymond Green",3
"2695","Golden State Warriors","3/31/17","2016",4,4,51,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-27,262,"Draymond Green",40
"2696","Golden State Warriors","3/31/17","2016",3,11,28,"shot_no","Jump Shot","3PT Field Goal",27,"Houston Rockets",69,262,"Draymond Green",35
"2697","Golden State Warriors","3/31/17","2016",4,0,50,"shot_no","Jump Shot","2PT Field Goal",6,"Houston Rockets",-48,47,"Draymond Green",36
"2698","Golden State Warriors","3/31/17","2016",3,0,33,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",78,254,"Draymond Green",24
"2699","Golden State Warriors","3/29/17","2016",1,8,11,"shot_no","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",79,247,"Draymond Green",8
"2700","Golden State Warriors","3/28/17","2016",4,1,12,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",51,242,"Draymond Green",37
"2701","Golden State Warriors","3/28/17","2016",3,4,1,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",181,169,"Draymond Green",28
"2702","Golden State Warriors","3/28/17","2016",1,1,36,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",92,232,"Draymond Green",1
"2703","Golden State Warriors","3/28/17","2016",2,5,59,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",107,224,"Draymond Green",17
"2704","Golden State Warriors","3/28/17","2016",2,0,3,"shot_no","Jump Shot","3PT Field Goal",34,"Houston Rockets",-78,331,"Draymond Green",12
"2705","Golden State Warriors","3/28/17","2016",1,6,9,"shot_yes","Jump Shot","3PT Field Goal",25,"Houston Rockets",138,210,"Draymond Green",6
"2706","Golden State Warriors","3/28/17","2016",4,2,14,"shot_yes","Jump Shot","2PT Field Goal",16,"Houston Rockets",-161,38,"Draymond Green",38
"2707","Golden State Warriors","3/26/17","2016",1,8,20,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",-125,237,"Draymond Green",8
"2708","Golden State Warriors","3/26/17","2016",4,1,17,"shot_no","Jump Shot","2PT Field Goal",5,"Memphis Grizzlies",37,41,"Draymond Green",37
"2709","Golden State Warriors","3/24/17","2016",1,0,0,"shot_no","Jump Shot","2PT Field Goal",6,"Sacramento Kings",-11,65,"Draymond Green",0
"2710","Golden State Warriors","3/24/17","2016",3,9,54,"shot_no","Jump Shot","3PT Field Goal",26,"Sacramento Kings",22,262,"Draymond Green",33
"2711","Golden State Warriors","3/24/17","2016",4,7,13,"shot_no","Jump Shot","3PT Field Goal",27,"Sacramento Kings",-187,200,"Draymond Green",43
"2712","Golden State Warriors","3/24/17","2016",1,10,24,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-1,259,"Draymond Green",10
"2713","Golden State Warriors","3/24/17","2016",3,0,6,"shot_no","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-19,257,"Draymond Green",24
"2714","Golden State Warriors","3/21/17","2016",1,1,54,"shot_yes","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",66,232,"Draymond Green",1
"2715","Golden State Warriors","3/21/17","2016",2,2,25,"shot_no","Jump Shot","2PT Field Goal",19,"Dallas Mavericks",97,164,"Draymond Green",14
"2716","Golden State Warriors","3/21/17","2016",4,5,34,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",20,242,"Draymond Green",41
"2717","Golden State Warriors","3/21/17","2016",1,10,26,"shot_no","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",-160,178,"Draymond Green",10
"2718","Golden State Warriors","3/21/17","2016",3,9,24,"shot_no","Jump Shot","3PT Field Goal",23,"Dallas Mavericks",96,219,"Draymond Green",33
"2719","Golden State Warriors","3/20/17","2016",1,8,49,"shot_no","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",69,232,"Draymond Green",8
"2720","Golden State Warriors","3/18/17","2016",1,6,20,"shot_no","Jump Shot","2PT Field Goal",12,"Milwaukee Bucks",-60,105,"Draymond Green",6
"2721","Golden State Warriors","3/18/17","2016",1,8,19,"shot_no","Jump Shot","2PT Field Goal",10,"Milwaukee Bucks",42,92,"Draymond Green",8
"2722","Golden State Warriors","3/16/17","2016",2,1,38,"shot_no","Jump Shot","3PT Field Goal",28,"Orlando Magic",-158,242,"Draymond Green",13
"2723","Golden State Warriors","3/16/17","2016",1,9,44,"shot_no","Jump Shot","3PT Field Goal",26,"Orlando Magic",-192,188,"Draymond Green",9
"2724","Golden State Warriors","3/14/17","2016",4,11,2,"shot_no","Jump Shot","2PT Field Goal",6,"Philadelphia 76ers",-9,67,"Draymond Green",47
"2725","Golden State Warriors","3/14/17","2016",4,5,1,"shot_no","Jump Shot","2PT Field Goal",11,"Philadelphia 76ers",61,95,"Draymond Green",41
"2726","Golden State Warriors","3/14/17","2016",1,7,46,"shot_no","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-153,214,"Draymond Green",7
"2727","Golden State Warriors","3/14/17","2016",3,1,13,"shot_no","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-107,229,"Draymond Green",25
"2728","Golden State Warriors","3/6/17","2016",4,11,12,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",-143,213,"Draymond Green",47
"2729","Golden State Warriors","3/6/17","2016",4,3,37,"shot_no","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",25,252,"Draymond Green",39
"2730","Golden State Warriors","3/6/17","2016",3,10,15,"shot_yes","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-14,242,"Draymond Green",34
"2731","Golden State Warriors","3/6/17","2016",3,9,45,"shot_no","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",32,237,"Draymond Green",33
"2732","Golden State Warriors","3/6/17","2016",1,11,7,"shot_yes","Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-17,247,"Draymond Green",11
"2733","Golden State Warriors","3/5/17","2016",2,10,27,"shot_no","Jump Shot","3PT Field Goal",23,"New York Knicks",210,111,"Draymond Green",22
"2734","Golden State Warriors","3/5/17","2016",4,8,23,"shot_no","Jump Shot","3PT Field Goal",24,"New York Knicks",76,229,"Draymond Green",44
"2735","Golden State Warriors","3/5/17","2016",1,9,52,"shot_yes","Jump Shot","3PT Field Goal",23,"New York Knicks",-233,-31,"Draymond Green",9
"2736","Golden State Warriors","3/5/17","2016",3,9,8,"shot_no","Jump Shot","3PT Field Goal",25,"New York Knicks",-176,178,"Draymond Green",33
"2737","Golden State Warriors","3/5/17","2016",1,5,48,"shot_no","Jump Shot","2PT Field Goal",8,"New York Knicks",-60,67,"Draymond Green",5
"2738","Golden State Warriors","3/2/17","2016",3,8,35,"shot_no","Jump Shot","3PT Field Goal",27,"Chicago Bulls",138,237,"Draymond Green",32
"2739","Golden State Warriors","3/2/17","2016",4,2,34,"shot_no","Jump Shot","3PT Field Goal",25,"Chicago Bulls",141,213,"Draymond Green",38
"2740","Golden State Warriors","3/2/17","2016",2,1,37,"shot_yes","Jump Shot","3PT Field Goal",24,"Chicago Bulls",-19,242,"Draymond Green",13
"2741","Golden State Warriors","3/2/17","2016",3,9,36,"shot_yes","Jump Shot","3PT Field Goal",25,"Chicago Bulls",-37,252,"Draymond Green",33
"2742","Golden State Warriors","2/28/17","2016",2,7,50,"shot_no","Jump Shot","3PT Field Goal",29,"Washington Wizards",-7,298,"Draymond Green",19
